,set_id,<qLKSiki>,<qLKSiki> + CoT,<Rc3kmmq>,<Rc3kmmq> + CoT,<qLKSiki> MAD R1 S3,<qLKSiki> MAD R1 S5,<qLKSiki> MAD R1 S7,<qLKSiki> MAD R2 S3,<qLKSiki> MAD R2 S5,<qLKSiki> MAD R2 S7,<qLKSiki> MAD R3 S3,<qLKSiki> MAD R3 S5,<qLKSiki> MAD R3 S7,<Rc3kmmq> MAD R1 S3,<Rc3kmmq> MAD R1 S5,<Rc3kmmq> MAD R1 S7,<Rc3kmmq> MAD R2 S3,<Rc3kmmq> MAD R2 S5,<Rc3kmmq> MAD R2 S7,<Rc3kmmq> MAD R3 S3,<Rc3kmmq> MAD R3 S5,<Rc3kmmq> MAD R3 S7,Mixed-A MAD R3 S7,Mixed-B MAD R3 S7,<qLKSiki> MoA W3 L3,<qLKSiki> MoA W3 L4,<qLKSiki> MoA W3 L5,<qLKSiki> MoA W4 L3,<qLKSiki> MoA W4 L4,<qLKSiki> MoA W4 L5,<qLKSiki> MoA W5 L3,<qLKSiki> MoA W5 L4,<qLKSiki> MoA W5 L5,<Rc3kmmq> MoA W3 L3,<Rc3kmmq> MoA W3 L4,<Rc3kmmq> MoA W3 L5,<Rc3kmmq> MoA W4 L3,<Rc3kmmq> MoA W4 L4,<Rc3kmmq> MoA W4 L5,<Rc3kmmq> MoA W5 L3,<Rc3kmmq> MoA W5 L4,<Rc3kmmq> MoA W5 L5,Mixed MoA W5 L5,<qLKSiki> Reflection T1,<qLKSiki> Reflection T2,<qLKSiki> Reflection T3,<qLKSiki> Reflection T4,<qLKSiki> Reflection T5,<Rc3kmmq> Reflection T1,<Rc3kmmq> Reflection T2,<Rc3kmmq> Reflection T3,<Rc3kmmq> Reflection T4,<Rc3kmmq> Reflection T5,Mixed-A Reflection T5,Mixed-B Reflection T5
0,51-0-0,0.19834710743801653,0.19148936170212766,0.31683168316831684,0.08,0.46478873239436624,0.4444444444444445,0.39534883720930236,0.14545454545454545,0.28888888888888886,0.14285714285714285,0.14218009478672985,0.2359550561797753,0.1497326203208556,0.31016042780748665,0.27358490566037735,0.25125628140703515,0.19841269841269843,0.2761904761904762,0.2184873949579832,0.22222222222222218,0.20967741935483872,0.23481781376518218,0.2622950819672131,0.13333333333333333,0.3050847457627119,0.304093567251462,0.33136094674556216,0.25766871165644173,0.25,0.2111111111111111,0.28888888888888886,0.4125,0.27672955974842767,0.24793388429752064,0.24193548387096775,0.19531250000000003,0.25925925925925924,0.21399176954732513,0.1935483870967742,0.22040816326530613,0.24186046511627907,0.25,0.45833333333333326,0.13215859030837004,0.12556053811659193,0.17777777777777778,0.125,0.1145374449339207,0.25471698113207547,0.2488888888888889,0.13168724279835392,0.18723404255319148,0.14814814814814817,0.19277108433734938,0.08968609865470853
1,73-0-1,0.345679012345679,0.3947368421052632,0.11206896551724137,0.09340659340659342,0.1787709497206704,0.14201183431952663,0.13756613756613756,0.1650485436893204,0.1714285714285714,0.11926605504587158,0.14285714285714288,0.125,0.12962962962962962,0.16438356164383564,0.14977973568281938,0.13438735177865613,0.15763546798029557,0.14054054054054055,0.14007782101167318,0.12903225806451615,0.0979020979020979,0.10600706713780919,0.16243654822335027,0.15325670498084293,0.16091954022988506,0.12048192771084337,0.14193548387096774,0.13664596273291926,0.2028985507246377,0.2835820895522388,0.21794871794871795,0.1103448275862069,0.18666666666666668,0.14358974358974358,0.15384615384615383,0.11055276381909547,0.10101010101010101,0.09000000000000001,0.11235955056179776,0.14606741573033707,0.16216216216216214,0.1340782122905028,0.17857142857142855,0.15596330275229356,0.11650485436893201,0.18965517241379307,0.0944206008583691,0.18803418803418803,0.11059907834101385,0.1137440758293839,0.11895910780669143,0.10256410256410257,0.1111111111111111,0.10256410256410257,0.09691629955947137
2,184-0-0,0.2276422764227642,0.1971830985915493,0.16842105263157897,0.1276595744680851,0.2352941176470588,0.16666666666666666,0.2714285714285714,0.14218009478672985,0.15023474178403756,0.15668202764976957,0.15165876777251186,0.15841584158415842,0.15463917525773194,0.17486338797814205,0.19895287958115182,0.2021276595744681,0.16129032258064516,0.11971830985915492,0.16666666666666666,0.14746543778801843,0.13281249999999997,0.15652173913043477,0.14685314685314685,0.14096916299559473,0.17687074829931973,0.18181818181818182,0.19867549668874174,0.167741935483871,0.2302158273381295,0.19858156028368792,0.1863354037267081,0.25757575757575757,0.24285714285714285,0.1530612244897959,0.12334801762114538,0.1361256544502618,0.1361256544502618,0.13100436681222707,0.1220657276995305,0.11290322580645161,0.10762331838565022,0.14207650273224043,0.2205882352941176,0.1842105263157895,0.14345991561181437,0.12556053811659193,0.16494845360824742,0.1743119266055046,0.18584070796460178,0.1645021645021645,0.1792452830188679,0.14285714285714288,0.12765957446808512,0.11428571428571425,0.1568627450980392
3,116-1-0,0.30000000000000004,0.0,0.6129032258064516,0.12994350282485875,0.28571428571428575,0.24705882352941175,0.3597122302158273,0.2688172043010753,0.2222222222222222,0.2424242424242424,0.1917808219178082,0.1523809523809524,0.2057142857142857,0.3058823529411765,0.22,0.2530120481927711,0.1810344827586207,0.1826086956521739,0.23923444976076555,0.16033755274261605,0.20779220779220778,0.17721518987341772,0.23853211009174313,0.1935483870967742,0.2530120481927711,0.29069767441860467,0.26666666666666666,0.30864197530864196,0.32926829268292684,0.37241379310344824,0.24096385542168675,0.2528735632183908,0.2983425414364641,0.23364485981308414,0.21800947867298578,0.17117117117117114,0.22222222222222224,0.2828282828282828,0.25112107623318386,0.23711340206185566,0.2415458937198068,0.2679425837320574,0.32926829268292684,0.14354066985645933,0.1762114537444934,0.19230769230769232,0.19811320754716982,0.19095477386934678,0.18666666666666668,0.1527272727272727,0.16470588235294117,0.15053763440860213,0.14285714285714288,0.17391304347826086,0.12669683257918551
4,138-0-1,0.23880597014925373,0.10526315789473685,0.12030075187969926,0.055710306406685235,0.14772727272727273,0.07594936708860758,0.06504065040650407,0.12359550561797752,0.1340782122905028,0.0967741935483871,0.13333333333333333,0.12307692307692308,0.1111111111111111,0.09128630705394192,0.17567567567567566,0.12698412698412698,0.12000000000000001,0.0956175298804781,0.10084033613445377,0.09638554216867469,0.08178438661710037,0.06923076923076925,0.10480349344978167,0.12328767123287672,0.1103448275862069,0.13432835820895522,0.14285714285714285,0.15151515151515152,0.0975609756097561,0.14634146341463414,0.14035087719298245,0.1391304347826087,0.15126050420168066,0.12182741116751271,0.10695187165775402,0.09375000000000001,0.07777777777777778,0.07079646017699114,0.0821917808219178,0.0782608695652174,0.061538461538461535,0.08121827411167513,0.11347517730496454,0.08866995073891626,0.1287128712871287,0.13496932515337423,0.10309278350515463,0.09375000000000001,0.11891891891891894,0.07171314741035856,0.08583690987124463,0.07665505226480837,0.09777777777777778,0.060344827586206885,0.07441860465116279
5,198-0-0,0.3174603174603175,0.18181818181818182,0.29045643153526973,0.14046822742474915,0.2827225130890052,0.18090452261306533,0.2150537634408602,0.1552511415525114,0.14953271028037382,0.18009478672985782,0.14213197969543148,0.14705882352941177,0.17272727272727276,0.23045267489711935,0.21256038647342995,0.20304568527918784,0.148471615720524,0.13333333333333333,0.24334600760456274,0.15079365079365079,0.23255813953488375,0.12203389830508475,0.1691542288557214,0.1205673758865248,0.16216216216216214,0.1625,0.1879194630872483,0.16149068322981366,0.13986013986013987,0.16774193548387095,0.1728395061728395,0.17610062893081763,0.1768707482993197,0.13675213675213674,0.2222222222222222,0.17699115044247787,0.18532818532818532,0.26829268292682923,0.2586206896551724,0.2288135593220339,0.15770609318996415,0.1976284584980237,0.18633540372670807,0.16346153846153846,0.13333333333333336,0.3392857142857143,0.11162790697674418,0.1565217391304348,0.14107883817427383,0.12749003984063748,0.11290322580645162,0.2523364485981308,0.148471615720524,0.14342629482071712,0.12280701754385964
6,102-0-0,0.2528735632183908,0.34838709677419355,0.26506024096385544,0.09966777408637872,0.16766467065868262,0.16842105263157897,0.19428571428571428,0.21698113207547168,0.15,0.1262135922330097,0.22857142857142856,0.15957446808510636,0.13824884792626727,0.29629629629629634,0.25000000000000006,0.24528301886792453,0.1891891891891892,0.1867704280155642,0.20532319391634982,0.2,0.1911764705882353,0.1764705882352941,0.1699346405228758,0.23008849557522126,0.2458100558659218,0.27672955974842767,0.1625,0.295774647887324,0.2573099415204678,0.20645161290322583,0.17500000000000002,0.21118012422360247,0.17177914110429449,0.16356877323420074,0.19999999999999998,0.1826923076923077,0.16806722689075632,0.19138755980861247,0.19178082191780824,0.20338983050847456,0.18253968253968253,0.15767634854771784,0.2236842105263158,0.15584415584415584,0.13392857142857142,0.15384615384615383,0.11267605633802817,0.168141592920354,0.17543859649122806,0.22429906542056077,0.18726591760299624,0.1527777777777778,0.16541353383458646,0.23880597014925373,0.13953488372093023
7,162-0-0,0.7567567567567567,0.9014084507042254,0.4,0.26923076923076916,0.39751552795031053,0.4171779141104295,0.4729729729729729,0.32,0.35051546391752575,0.3269230769230769,0.3626373626373626,0.2972972972972973,0.29702970297029707,0.35955056179775285,0.30476190476190473,0.3523316062176166,0.17073170731707316,0.3468208092485549,0.275,0.27586206896551724,0.25373134328358204,0.2508960573476703,0.308411214953271,0.256,0.3950617283950617,0.3771428571428571,0.34782608695652173,0.3952095808383233,0.3425414364640884,0.3764705882352941,0.4358974358974359,0.39751552795031053,0.39999999999999997,0.27705627705627706,0.25702811244979923,0.2764976958525346,0.24888888888888885,0.22672064777327935,0.2938388625592417,0.29906542056074764,0.2780269058295964,0.23134328358208955,0.3516483516483517,0.32989690721649484,0.30917874396135264,0.1919191919191919,0.1784037558685446,0.28959276018099545,0.3448275862068966,0.27184466019417475,0.22399999999999998,0.23076923076923078,0.2197802197802198,0.27586206896551724,0.25
8,95-0-1,0.2537313432835821,0.2857142857142857,0.16806722689075626,0.1357142857142857,0.17543859649122806,0.22818791946308722,0.19101123595505617,0.13541666666666666,0.18719211822660098,0.18404907975460125,0.17525773195876287,0.125,0.18579234972677597,0.17435897435897435,0.21518987341772153,0.15757575757575756,0.13392857142857142,0.12669683257918551,0.16326530612244897,0.1484375,0.15740740740740738,0.14345991561181434,0.2235294117647059,0.14342629482071714,0.14736842105263157,0.20289855072463772,0.16766467065868265,0.1904761904761905,0.17283950617283952,0.23376623376623376,0.21656050955414013,0.1935483870967742,0.19718309859154928,0.13023255813953488,0.18681318681318682,0.1506276150627615,0.18009478672985782,0.14977973568281938,0.12173913043478261,0.16438356164383564,0.13658536585365852,0.16267942583732056,0.248062015503876,0.17142857142857143,0.13725490196078433,0.1422222222222222,0.14977973568281938,0.1511111111111111,0.12,0.15763546798029557,0.15315315315315314,0.16243654822335024,0.10526315789473684,0.14479638009049772,0.12440191387559808
9,12-0-2,0.32653061224489793,0.325,0.1339712918660287,0.11428571428571428,0.2545454545454546,0.14358974358974358,0.22535211267605634,0.2,0.16113744075829384,0.13636363636363635,0.13270142180094788,0.2021276595744681,0.17351598173515984,0.13281249999999997,0.15668202764976957,0.15444015444015444,0.20817843866171004,0.12598425196850394,0.1388888888888889,0.12260536398467431,0.10921501706484643,0.12459016393442625,0.14655172413793102,0.14102564102564102,0.19718309859154928,0.19277108433734938,0.2251655629139073,0.18055555555555555,0.2638888888888889,0.22818791946308722,0.23129251700680276,0.19393939393939394,0.21739130434782614,0.11952191235059763,0.2288135593220339,0.16113744075829384,0.11715481171548116,0.11504424778761063,0.14225941422594143,0.12334801762114538,0.10236220472440943,0.11594202898550725,0.273972602739726,0.17297297297297298,0.15740740740740738,0.15668202764976957,0.12669683257918554,0.192090395480226,0.11155378486055777,0.09016393442622951,0.12875536480686697,0.11914893617021276,0.15767634854771784,0.1286549707602339,0.13100436681222707
